source_record_key,survey_wave,hhid,year,country,region,positive_rate,sampled_member_count,wealth_index,water_source,water_minutes,head_age,female_head,electricity,poorwater,floor_material,wall_material,bednets
lumen_2018:971,Lumen 2018,04000012,2018,Lumen,Region 1,0.000000,1,0.191280,unprotected well,28,53,1,0,1,cement,finished,2
lumen_2018:972,Lumen 2018,04000013,2018,Lumen,Region 2,0.000000,2,0.632310,piped on premises,0,77,0,1,0,cement,finished,2
lumen_2018:973,Lumen 2018,04000015,2018,Lumen,Region 4,0.500000,4,-0.051940,"river, dam, lake, pond, stream, canal or irrigation channel",29,40,0,0,1,cement,finished,2
lumen_2018:974,Lumen 2018,04000016,2018,Lumen,Region 1,0.000000,1,0.378300,"river, dam, lake, pond, stream, canal or irrigation channel",37,41,0,1,1,cement,finished,2
lumen_2018:975,Lumen 2018,04000017,2018,Lumen,Region 2,0.500000,2,-0.219290,unprotected well,42,53,0,0,1,cement,finished,2
lumen_2018:976,Lumen 2018,04000018,2018,Lumen,Region 3,0.333333,3,0.391860,protected well,30,29,0,0,0,cement,finished,2
lumen_2018:977,Lumen 2018,04000019,2018,Lumen,Region 4,0.000000,4,-0.126610,"river, dam, lake, pond, stream, canal or irrigation channel",41,30,0,1,1,cement,finished,2
lumen_2018:978,Lumen 2018,04000020,2018,Lumen,Region 1,0.000000,1,-1.220200,"river, dam, lake, pond, stream, canal or irrigation channel",23,37,0,0,1,dirt,natural,3
lumen_2018:979,Lumen 2018,04000022,2018,Lumen,Region 3,0.000000,3,0.744130,public tap,26,68,0,1,0,cement,finished,1
lumen_2018:980,Lumen 2018,04000023,2018,Lumen,Region 4,0.750000,4,-0.850340,"river, dam, lake, pond, stream, canal or irrigation channel",43,57,0,0,1,dirt,natural,2
lumen_2018:981,Lumen 2018,04000024,2018,Lumen,Region 1,0.000000,1,-0.024020,"river, dam, lake, pond, stream, canal or irrigation channel",18,56,0,0,1,cement,finished,1
lumen_2018:982,Lumen 2018,04000025,2018,Lumen,Region 2,0.500000,2,-0.445260,"river, dam, lake, pond, stream, canal or irrigation channel",28,43,0,0,1,dirt,finished,2
lumen_2018:983,Lumen 2018,04000026,2018,Lumen,Region 3,0.333333,3,-0.486820,unprotected well,40,51,0,0,1,dirt,natural,1
lumen_2018:984,Lumen 2018,04000027,2018,Lumen,Region 4,0.000000,4,1.822930,piped on premises,0,58,0,1,0,cement,finished,2
lumen_2018:985,Lumen 2018,04000029,2018,Lumen,Region 2,0.000000,2,0.969740,protected well,45,59,0,1,0,cement,finished,2
lumen_2018:986,Lumen 2018,04000030,2018,Lumen,Region 3,0.000000,3,0.089720,"river, dam, lake, pond, stream, canal or irrigation channel",17,61,0,1,1,cement,finished,1
lumen_2018:987,Lumen 2018,04000031,2018,Lumen,Region 4,0.750000,4,-0.818430,"river, dam, lake, pond, stream, canal or irrigation channel",42,48,1,0,1,dirt,natural,3
lumen_2018:988,Lumen 2018,04000032,2018,Lumen,Region 1,0.000000,1,0.622040,public tap,31,40,0,1,0,cement,finished,3
lumen_2018:989,Lumen 2018,04000033,2018,Lumen,Region 2,0.000000,2,0.090230,piped on premises,0,69,0,1,0,cement,finished,2
lumen_2018:990,Lumen 2018,04000034,2018,Lumen,Region 3,0.000000,3,-0.144700,piped on premises,0,49,0,0,0,cement,finished,4
lumen_2018:991,Lumen 2018,04000036,2018,Lumen,Region 1,1.000000,1,-0.934200,protected well,34,31,0,0,0,dirt,natural,2
lumen_2018:992,Lumen 2018,04000037,2018,Lumen,Region 2,0.000000,2,-0.673910,"river, dam, lake, pond, stream, canal or irrigation channel",17,52,0,0,1,dirt,natural,0
lumen_2018:993,Lumen 2018,04000038,2018,Lumen,Region 3,0.000000,3,0.646010,piped on premises,0,33,0,1,0,cement,finished,3
lumen_2018:994,Lumen 2018,04000039,2018,Lumen,Region 4,0.250000,4,-0.137830,piped on premises,0,38,0,0,0,cement,finished,2
lumen_2018:995,Lumen 2018,04000040,2018,Lumen,Region 1,0.000000,1,0.362370,piped on premises,0,52,0,1,0,cement,finished,1
lumen_2018:996,Lumen 2018,04000041,2018,Lumen,Region 2,0.500000,2,-0.754730,unprotected well,,73,1,0,1,dirt,natural,3
lumen_2018:997,Lumen 2018,04000043,2018,Lumen,Region 4,0.000000,4,0.965960,unprotected well,25,51,0,1,1,cement,finished,2
lumen_2018:998,Lumen 2018,04000044,2018,Lumen,Region 1,0.000000,1,-1.588030,"river, dam, lake, pond, stream, canal or irrigation channel",62,34,0,0,1,dirt,natural,2
lumen_2018:999,Lumen 2018,04000045,2018,Lumen,Region 2,0.000000,2,0.338940,public tap,15,51,0,0,0,cement,finished,3
lumen_2018:1000,Lumen 2018,04000046,2018,Lumen,Region 3,0.333333,3,-1.325760,unprotected well,56,31,0,0,1,dirt,natural,3
lumen_2018:1001,Lumen 2018,04000047,2018,Lumen,Region 4,0.250000,4,-0.455610,protected well,29,41,0,0,0,dirt,natural,2
lumen_2018:1002,Lumen 2018,04000048,2018,Lumen,Region 1,0.000000,1,0.569460,piped on premises,0,45,0,1,0,cement,finished,3
lumen_2018:1003,Lumen 2018,04000050,2018,Lumen,Region 3,0.333333,3,1.034860,piped on premises,0,41,0,1,0,cement,finished,4
lumen_2018:1004,Lumen 2018,04000051,2018,Lumen,Region 4,0.250000,4,0.400000,protected well,33,31,0,1,0,cement,finished,3
lumen_2018:1005,Lumen 2018,04000052,2018,Lumen,Region 1,0.000000,1,0.042930,public tap,21,35,0,1,0,cement,finished,1
lumen_2018:1006,Lumen 2018,04000053,2018,Lumen,Region 2,0.500000,2,0.368630,piped on premises,0,48,0,1,0,cement,finished,2
lumen_2018:1007,Lumen 2018,04000054,2018,Lumen,Region 3,0.666667,3,0.250820,"river, dam, lake, pond, stream, canal or irrigation channel",40,29,0,0,1,cement,finished,3
lumen_2018:1008,Lumen 2018,04000055,2018,Lumen,Region 4,0.500000,4,-0.129870,protected well,29,51,0,0,0,cement,finished,2
lumen_2018:1009,Lumen 2018,04000057,2018,Lumen,Region 2,0.000000,2,-0.243640,piped on premises,0,60,0,0,0,cement,finished,2
lumen_2018:1010,Lumen 2018,04000058,2018,Lumen,Region 3,0.666667,3,-0.332270,public tap,37,62,0,1,0,dirt,finished,3
lumen_2018:1011,Lumen 2018,04000059,2018,Lumen,Region 4,0.000000,4,1.662130,piped on premises,0,58,0,1,0,cement,finished,2
lumen_2018:1012,Lumen 2018,04000060,2018,Lumen,Region 1,0.000000,1,0.004480,piped on premises,0,43,0,0,0,cement,finished,2
lumen_2018:1013,Lumen 2018,04000061,2018,Lumen,Region 2,0.000000,2,0.664640,protected well,24,22,0,1,0,cement,finished,1
lumen_2018:1014,Lumen 2018,04000062,2018,Lumen,Region 3,0.333333,3,0.085890,protected well,19,53,0,0,0,cement,finished,1
lumen_2018:1015,Lumen 2018,04000064,2018,Lumen,Region 1,0.000000,1,-0.654050,"river, dam, lake, pond, stream, canal or irrigation channel",47,34,0,0,1,dirt,natural,0
lumen_2018:1016,Lumen 2018,04000065,2018,Lumen,Region 2,0.000000,2,-0.391210,piped on premises,0,38,1,0,0,dirt,finished,4
lumen_2018:1017,Lumen 2018,04000066,2018,Lumen,Region 3,0.333333,3,0.316120,piped on premises,0,55,0,1,0,cement,finished,2
lumen_2018:1018,Lumen 2018,04000067,2018,Lumen,Region 4,0.250000,4,0.164300,"river, dam, lake, pond, stream, canal or irrigation channel",,72,0,1,1,cement,finished,3
lumen_2018:1019,Lumen 2018,04000068,2018,Lumen,Region 1,1.000000,1,-1.046650,public tap,26,33,0,0,0,dirt,natural,2
lumen_2018:1020,Lumen 2018,04000069,2018,Lumen,Region 2,0.000000,2,0.728590,public tap,31,35,0,1,0,cement,finished,1
lumen_2018:1021,Lumen 2018,04000071,2018,Lumen,Region 4,0.500000,4,-0.598650,"river, dam, lake, pond, stream, canal or irrigation channel",29,52,0,0,1,dirt,natural,2
lumen_2018:1022,Lumen 2018,04000072,2018,Lumen,Region 1,0.000000,1,-0.574040,protected well,31,44,0,0,0,dirt,natural,3
lumen_2018:1023,Lumen 2018,04000073,2018,Lumen,Region 2,0.000000,2,-0.308150,public tap,43,47,0,0,0,dirt,finished,3
lumen_2018:1024,Lumen 2018,04000074,2018,Lumen,Region 3,0.333333,3,1.312620,piped on premises,0,46,1,1,0,cement,finished,3
lumen_2018:1025,Lumen 2018,04000075,2018,Lumen,Region 4,0.750000,4,0.333880,public tap,31,35,1,1,0,cement,finished,1
lumen_2018:1026,Lumen 2018,04000076,2018,Lumen,Region 1,0.000000,1,0.542090,public tap,27,47,0,1,0,cement,finished,4
lumen_2018:1027,Lumen 2018,04000078,2018,Lumen,Region 3,0.333333,3,-0.158870,piped on premises,0,52,0,0,0,cement,finished,2
lumen_2018:1028,Lumen 2018,04000079,2018,Lumen,Region 4,0.250000,4,0.516480,protected well,30,45,0,1,0,cement,finished,2
lumen_2018:1029,Lumen 2018,04000080,2018,Lumen,Region 1,0.000000,1,0.263390,protected well,27,55,0,1,0,cement,finished,2
lumen_2018:1030,Lumen 2018,04000081,2018,Lumen,Region 2,0.500000,2,-1.056390,public tap,45,78,0,0,0,dirt,natural,3
lumen_2018:1031,Lumen 2018,04000082,2018,Lumen,Region 3,0.000000,3,0.582130,public tap,,18,0,0,0,cement,finished,1
lumen_2018:1032,Lumen 2018,04000083,2018,Lumen,Region 4,0.500000,4,-0.623730,public tap,29,32,0,0,0,dirt,natural,3
lumen_2018:1033,Lumen 2018,04000085,2018,Lumen,Region 2,0.000000,2,0.111380,"river, dam, lake, pond, stream, canal or irrigation channel",16,44,0,0,1,cement,finished,1
lumen_2018:1034,Lumen 2018,04000086,2018,Lumen,Region 3,0.333333,3,-0.268530,protected well,27,45,0,0,0,cement,finished,1
lumen_2018:1035,Lumen 2018,04000087,2018,Lumen,Region 4,0.500000,4,-1.621850,"river, dam, lake, pond, stream, canal or irrigation channel",56,29,0,0,1,dirt,natural,2
lumen_2018:1036,Lumen 2018,04000088,2018,Lumen,Region 1,0.000000,1,1.238960,unprotected well,45,62,0,1,1,cement,finished,2
lumen_2018:1037,Lumen 2018,04000089,2018,Lumen,Region 2,0.000000,2,-0.309960,protected well,11,,1,0,0,dirt,finished,1
lumen_2018:1038,Lumen 2018,04000090,2018,Lumen,Region 3,1.000000,3,-1.324540,protected well,24,40,0,0,0,dirt,natural,3
lumen_2018:1039,Lumen 2018,04000092,2018,Lumen,Region 1,0.000000,1,-1.060680,"river, dam, lake, pond, stream, canal or irrigation channel",11,31,0,0,1,dirt,natural,1
lumen_2018:1040,Lumen 2018,04000093,2018,Lumen,Region 2,0.000000,2,0.763170,piped on premises,0,24,1,1,0,cement,finished,2
lumen_2018:1041,Lumen 2018,04000094,2018,Lumen,Region 3,0.666667,3,0.432060,public tap,22,18,0,1,0,cement,finished,3
lumen_2018:1042,Lumen 2018,04000095,2018,Lumen,Region 4,0.500000,4,0.427520,public tap,28,31,0,1,0,cement,finished,1
lumen_2018:1043,Lumen 2018,04000096,2018,Lumen,Region 1,0.000000,1,0.752180,piped on premises,0,40,0,1,0,cement,finished,1
lumen_2018:1044,Lumen 2018,04000097,2018,Lumen,Region 2,1.000000,2,-1.475450,public tap,35,68,0,0,0,dirt,natural,0
lumen_2018:1045,Lumen 2018,04000099,2018,Lumen,Region 4,0.000000,4,1.157020,piped on premises,0,54,0,1,0,cement,finished,1
lumen_2018:1046,Lumen 2018,04000100,2018,Lumen,Region 1,1.000000,1,-0.297550,piped on premises,0,45,0,1,0,cement,finished,1
lumen_2018:1047,Lumen 2018,04000101,2018,Lumen,Region 2,0.500000,2,-0.522770,public tap,22,21,0,0,0,dirt,natural,3
lumen_2018:1048,Lumen 2018,04000102,2018,Lumen,Region 3,1.000000,3,-1.107240,public tap,39,27,0,0,0,dirt,natural,2
lumen_2018:1049,Lumen 2018,04000103,2018,Lumen,Region 4,0.250000,4,-0.400000,public tap,33,28,0,0,0,dirt,finished,3
lumen_2018:1050,Lumen 2018,04000104,2018,Lumen,Region 1,0.000000,1,-0.279810,unprotected well,46,61,0,1,1,cement,finished,2
lumen_2018:1051,Lumen 2018,04000106,2018,Lumen,Region 3,0.000000,3,1.031900,piped on premises,0,58,0,1,0,cement,finished,3
lumen_2018:1052,Lumen 2018,04000107,2018,Lumen,Region 4,0.000000,4,0.364810,piped on premises,0,60,0,1,0,cement,finished,2
lumen_2018:1053,Lumen 2018,04000108,2018,Lumen,Region 1,0.000000,1,1.375300,piped on premises,0,46,0,1,0,cement,finished,3
lumen_2018:1054,Lumen 2018,04000109,2018,Lumen,Region 2,0.000000,2,0.267680,"river, dam, lake, pond, stream, canal or irrigation channel",40,46,0,1,1,cement,finished,4
lumen_2018:1055,Lumen 2018,04000110,2018,Lumen,Region 3,0.666667,3,-1.328160,"river, dam, lake, pond, stream, canal or irrigation channel",38,43,0,0,1,dirt,natural,3
lumen_2018:1056,Lumen 2018,04000111,2018,Lumen,Region 4,0.750000,4,0.069980,protected well,22,42,0,1,0,cement,finished,3
lumen_2018:1057,Lumen 2018,04000113,2018,Lumen,Region 2,0.000000,2,-0.390670,"river, dam, lake, pond, stream, canal or irrigation channel",24,28,0,0,1,dirt,finished,1
lumen_2018:1058,Lumen 2018,04000114,2018,Lumen,Region 3,0.666667,3,0.639450,protected well,20,58,0,1,0,cement,finished,4
lumen_2018:1059,Lumen 2018,04000115,2018,Lumen,Region 4,0.500000,4,-0.776470,public tap,51,37,0,1,0,dirt,natural,2
lumen_2018:1060,Lumen 2018,04000116,2018,Lumen,Region 1,0.000000,1,1.175020,piped on premises,0,32,0,1,0,cement,finished,3
lumen_2018:1061,Lumen 2018,04000117,2018,Lumen,Region 2,0.000000,2,-1.435310,unprotected well,31,71,0,0,1,dirt,natural,3
lumen_2018:1062,Lumen 2018,04000118,2018,Lumen,Region 3,0.000000,3,-0.088230,piped on premises,0,40,0,0,0,cement,finished,2
lumen_2018:1063,Lumen 2018,04000120,2018,Lumen,Region 1,1.000000,1,0.334890,protected well,40,60,1,1,0,cement,finished,2
lumen_2018:1064,Lumen 2018,04000121,2018,Lumen,Region 2,0.500000,2,0.935790,protected well,32,47,0,1,0,cement,finished,2
lumen_2018:1065,Lumen 2018,04000122,2018,Lumen,Region 3,0.666667,3,-0.150500,protected well,18,37,0,1,0,cement,finished,4
lumen_2018:1066,Lumen 2018,04000123,2018,Lumen,Region 4,0.500000,4,0.221050,piped on premises,,50,0,1,0,cement,finished,1
lumen_2018:1067,Lumen 2018,04000124,2018,Lumen,Region 1,1.000000,1,-1.893090,protected well,38,78,0,0,0,dirt,natural,3
lumen_2018:1068,Lumen 2018,04000125,2018,Lumen,Region 2,0.000000,2,1.070700,protected well,16,33,0,1,0,cement,finished,3
lumen_2018:1069,Lumen 2018,04000127,2018,Lumen,Region 4,0.000000,4,1.212690,public tap,36,45,0,1,0,cement,finished,4
lumen_2018:1070,Lumen 2018,04000128,2018,Lumen,Region 1,1.000000,1,-0.168090,unprotected well,30,54,0,0,1,cement,finished,1
lumen_2018:1071,Lumen 2018,04000129,2018,Lumen,Region 2,0.000000,2,-0.187920,protected well,45,24,0,0,0,cement,finished,3
lumen_2018:1072,Lumen 2018,04000130,2018,Lumen,Region 3,0.333333,3,0.531740,unprotected well,1,50,0,1,1,cement,finished,3
lumen_2018:1073,Lumen 2018,04000131,2018,Lumen,Region 4,0.500000,4,0.529210,piped on premises,0,,0,1,0,cement,finished,2
lumen_2018:1074,Lumen 2018,04000132,2018,Lumen,Region 1,0.000000,1,0.401410,public tap,23,50,1,1,0,cement,finished,5
lumen_2018:1075,Lumen 2018,04000134,2018,Lumen,Region 3,0.333333,3,-2.335130,unprotected well,,31,1,0,1,dirt,natural,3
lumen_2018:1076,Lumen 2018,04000135,2018,Lumen,Region 4,0.000000,4,0.994950,piped on premises,0,34,0,1,0,cement,finished,1
lumen_2018:1077,Lumen 2018,04000136,2018,Lumen,Region 1,1.000000,1,0.541250,"river, dam, lake, pond, stream, canal or irrigation channel",13,53,0,1,1,cement,finished,1
lumen_2018:1078,Lumen 2018,04000137,2018,Lumen,Region 2,0.000000,2,1.424930,piped on premises,0,45,0,1,0,cement,finished,1
lumen_2018:1079,Lumen 2018,04000138,2018,Lumen,Region 3,0.666667,3,-0.165100,unprotected well,22,39,0,1,1,cement,finished,1
lumen_2018:1080,Lumen 2018,04000139,2018,Lumen,Region 4,0.000000,4,-0.491150,public tap,22,49,0,0,0,dirt,natural,0
lumen_2018:1081,Lumen 2018,04000141,2018,Lumen,Region 2,1.000000,2,-2.258680,"river, dam, lake, pond, stream, canal or irrigation channel",43,70,0,0,1,dirt,natural,3
lumen_2018:1082,Lumen 2018,04000142,2018,Lumen,Region 3,0.333333,3,-0.347550,protected well,40,32,0,0,0,dirt,finished,4
lumen_2018:1083,Lumen 2018,04000143,2018,Lumen,Region 4,0.000000,4,1.173400,public tap,20,41,0,1,0,cement,finished,0
lumen_2018:1084,Lumen 2018,04000144,2018,Lumen,Region 1,0.000000,1,0.229790,public tap,34,18,0,1,0,cement,finished,1
lumen_2018:1085,Lumen 2018,04000145,2018,Lumen,Region 2,0.000000,2,1.724820,piped on premises,0,51,0,1,0,cement,finished,1
lumen_2018:1086,Lumen 2018,04000146,2018,Lumen,Region 3,0.000000,3,0.314300,protected well,21,75,0,1,0,cement,finished,2
lumen_2018:1087,Lumen 2018,04000148,2018,Lumen,Region 1,0.000000,1,-1.161640,"river, dam, lake, pond, stream, canal or irrigation channel",55,52,0,0,1,dirt,natural,3
lumen_2018:1088,Lumen 2018,04000149,2018,Lumen,Region 2,0.000000,2,-0.376200,protected well,36,26,0,0,0,dirt,finished,2
lumen_2018:1089,Lumen 2018,04000150,2018,Lumen,Region 3,0.000000,3,0.282060,unprotected well,15,51,0,0,1,cement,finished,2
lumen_2018:1090,Lumen 2018,04000151,2018,Lumen,Region 4,0.250000,4,0.352890,protected well,44,42,1,1,0,cement,finished,1
lumen_2018:1091,Lumen 2018,04000152,2018,Lumen,Region 1,0.000000,1,0.841760,piped on premises,0,39,0,1,0,cement,finished,1
lumen_2018:1092,Lumen 2018,04000153,2018,Lumen,Region 2,0.500000,2,-0.552540,unprotected well,45,40,0,0,1,dirt,natural,1
lumen_2018:1093,Lumen 2018,04000155,2018,Lumen,Region 4,0.250000,4,-0.120710,"river, dam, lake, pond, stream, canal or irrigation channel",36,41,0,0,1,cement,finished,1
lumen_2018:1094,Lumen 2018,04000156,2018,Lumen,Region 1,0.000000,1,0.453900,protected well,14,66,0,1,0,cement,finished,3
lumen_2018:1095,Lumen 2018,04000157,2018,Lumen,Region 2,0.000000,2,0.891380,unprotected well,13,27,0,0,1,cement,finished,
lumen_2018:1096,Lumen 2018,04000158,2018,Lumen,Region 3,0.000000,3,0.556610,piped on premises,0,39,0,1,0,cement,finished,2
lumen_2018:1097,Lumen 2018,04000159,2018,Lumen,Region 4,0.500000,4,-0.507090,unprotected well,19,49,0,1,1,dirt,natural,3
lumen_2018:1098,Lumen 2018,04000160,2018,Lumen,Region 1,0.000000,1,0.235900,public tap,51,37,0,1,0,cement,finished,2
lumen_2018:1099,Lumen 2018,04000162,2018,Lumen,Region 3,0.000000,3,0.738660,public tap,18,41,0,1,0,cement,finished,4
lumen_2018:1100,Lumen 2018,04000163,2018,Lumen,Region 4,0.250000,4,0.462390,piped on premises,0,31,1,1,0,cement,finished,2
lumen_2018:1101,Lumen 2018,04000164,2018,Lumen,Region 1,0.000000,1,-0.876600,unprotected well,,36,0,0,1,dirt,natural,3
lumen_2018:1102,Lumen 2018,04000165,2018,Lumen,Region 2,0.000000,2,-0.697620,piped on premises,0,63,0,0,0,dirt,natural,0
lumen_2018:1103,Lumen 2018,04000166,2018,Lumen,Region 3,0.333333,3,0.233800,protected well,54,18,0,1,0,cement,finished,2
lumen_2018:1104,Lumen 2018,04000167,2018,Lumen,Region 4,0.250000,4,1.340970,unprotected well,19,34,0,1,1,cement,finished,4
lumen_2018:1105,Lumen 2018,04000169,2018,Lumen,Region 2,0.000000,2,0.248120,piped on premises,0,40,1,0,0,cement,finished,2
lumen_2018:1106,Lumen 2018,04000170,2018,Lumen,Region 3,0.333333,3,-0.319360,piped on premises,0,18,0,0,0,dirt,finished,2
lumen_2018:1107,Lumen 2018,04000171,2018,Lumen,Region 4,0.250000,4,-0.825200,public tap,37,27,0,0,0,dirt,natural,1
lumen_2018:1108,Lumen 2018,04000172,2018,Lumen,Region 1,0.000000,1,0.873970,piped on premises,0,41,1,1,0,cement,finished,2
lumen_2018:1109,Lumen 2018,04000173,2018,Lumen,Region 2,0.500000,2,0.510240,protected well,17,69,0,1,0,cement,finished,1
lumen_2018:1110,Lumen 2018,04000174,2018,Lumen,Region 3,0.000000,3,-0.475250,"river, dam, lake, pond, stream, canal or irrigation channel",28,66,0,0,1,dirt,natural,2
lumen_2018:1111,Lumen 2018,04000176,2018,Lumen,Region 1,1.000000,1,-0.992040,piped on premises,0,56,0,0,0,dirt,natural,1
lumen_2018:1112,Lumen 2018,04000177,2018,Lumen,Region 2,0.000000,2,-1.407340,protected well,41,23,0,0,0,dirt,natural,1
lumen_2018:1113,Lumen 2018,04000178,2018,Lumen,Region 3,0.333333,3,0.112460,protected well,41,,0,1,0,cement,finished,2
lumen_2018:1114,Lumen 2018,04000179,2018,Lumen,Region 4,1.000000,4,-0.342510,piped on premises,0,52,0,0,0,dirt,finished,0
lumen_2018:1115,Lumen 2018,04000180,2018,Lumen,Region 1,0.000000,1,0.442000,piped on premises,0,86,0,1,0,cement,finished,5
lumen_2018:1116,Lumen 2018,04000181,2018,Lumen,Region 2,0.000000,2,-0.657960,protected well,9,42,0,0,0,dirt,natural,1
lumen_2018:1117,Lumen 2018,04000183,2018,Lumen,Region 4,0.250000,4,1.554520,protected well,42,51,0,1,0,cement,finished,1
lumen_2018:1118,Lumen 2018,04000184,2018,Lumen,Region 1,0.000000,1,0.147120,protected well,27,60,0,0,0,cement,finished,4
lumen_2018:1119,Lumen 2018,04000185,2018,Lumen,Region 2,0.500000,2,-1.009270,"river, dam, lake, pond, stream, canal or irrigation channel",41,58,0,0,1,dirt,natural,3
lumen_2018:1120,Lumen 2018,04000186,2018,Lumen,Region 3,0.333333,3,1.125560,protected well,40,51,0,1,0,cement,finished,2
lumen_2018:1121,Lumen 2018,04000187,2018,Lumen,Region 4,0.000000,4,0.072000,piped on premises,0,61,0,0,0,cement,finished,2
lumen_2018:1122,Lumen 2018,04000188,2018,Lumen,Region 1,0.000000,1,1.162710,protected well,38,46,0,1,0,cement,finished,2
lumen_2018:1123,Lumen 2018,04000190,2018,Lumen,Region 3,0.333333,3,-0.763860,"river, dam, lake, pond, stream, canal or irrigation channel",47,68,0,0,1,dirt,natural,4
lumen_2018:1124,Lumen 2018,04000191,2018,Lumen,Region 4,0.250000,4,-0.409590,piped on premises,0,32,0,0,0,dirt,finished,2
lumen_2018:1125,Lumen 2018,04000192,2018,Lumen,Region 1,0.000000,1,0.071880,public tap,49,42,0,1,0,cement,finished,2
lumen_2018:1126,Lumen 2018,04000193,2018,Lumen,Region 2,0.500000,2,-0.374720,public tap,26,38,0,0,0,dirt,finished,3
lumen_2018:1127,Lumen 2018,04000194,2018,Lumen,Region 3,0.333333,3,-0.056950,protected well,27,25,1,0,0,cement,finished,2
lumen_2018:1128,Lumen 2018,04000195,2018,Lumen,Region 4,0.250000,4,-0.826280,piped on premises,0,76,0,0,0,dirt,natural,1
lumen_2018:1129,Lumen 2018,04000197,2018,Lumen,Region 2,1.000000,2,-0.258760,protected well,40,33,0,1,0,cement,finished,3
lumen_2018:1130,Lumen 2018,04000198,2018,Lumen,Region 3,0.000000,3,0.180920,protected well,40,29,0,1,0,cement,finished,3
lumen_2018:1131,Lumen 2018,04000199,2018,Lumen,Region 4,0.250000,4,-0.450950,piped on premises,0,61,0,0,0,dirt,natural,3
lumen_2018:1132,Lumen 2018,04000200,2018,Lumen,Region 1,0.000000,1,-0.690340,public tap,41,53,0,0,0,dirt,natural,3
lumen_2018:1133,Lumen 2018,04000201,2018,Lumen,Region 2,0.500000,2,-0.391320,public tap,,21,0,0,0,dirt,finished,2
lumen_2018:1134,Lumen 2018,04000202,2018,Lumen,Region 3,0.333333,3,-1.856510,unprotected well,59,52,1,0,1,dirt,natural,3
lumen_2018:1135,Lumen 2018,04000204,2018,Lumen,Region 1,0.000000,1,0.908260,protected well,15,21,0,1,0,cement,finished,2
lumen_2018:1136,Lumen 2018,04000205,2018,Lumen,Region 2,1.000000,2,-0.159130,protected well,,39,0,0,0,cement,finished,4
lumen_2018:1137,Lumen 2018,04000206,2018,Lumen,Region 3,0.000000,3,1.588560,protected well,46,57,0,1,0,cement,finished,2
lumen_2018:1138,Lumen 2018,04000207,2018,Lumen,Region 4,0.250000,4,0.735820,public tap,38,67,1,1,0,cement,finished,3
lumen_2018:1139,Lumen 2018,04000208,2018,Lumen,Region 1,0.000000,1,-0.012530,unprotected well,41,63,0,1,1,cement,finished,2
lumen_2018:1140,Lumen 2018,04000209,2018,Lumen,Region 2,0.000000,2,-0.177160,"river, dam, lake, pond, stream, canal or irrigation channel",31,35,0,0,1,cement,finished,2
lumen_2018:1141,Lumen 2018,04000211,2018,Lumen,Region 4,0.000000,4,0.053920,piped on premises,0,77,0,0,0,cement,finished,1
lumen_2018:1142,Lumen 2018,04000212,2018,Lumen,Region 1,0.000000,1,-1.567130,"river, dam, lake, pond, stream, canal or irrigation channel",35,56,0,0,1,dirt,natural,3
lumen_2018:1143,Lumen 2018,04000213,2018,Lumen,Region 2,0.000000,2,-0.640530,piped on premises,0,60,0,0,0,dirt,natural,2
lumen_2018:1144,Lumen 2018,04000214,2018,Lumen,Region 3,0.333333,3,1.831260,protected well,35,34,0,1,0,cement,finished,2
lumen_2018:1145,Lumen 2018,04000215,2018,Lumen,Region 4,0.500000,4,-0.706170,protected well,31,58,0,0,0,dirt,natural,4
lumen_2018:1146,Lumen 2018,04000216,2018,Lumen,Region 1,0.000000,1,-1.369550,public tap,42,42,1,0,0,dirt,natural,3
lumen_2018:1147,Lumen 2018,04000218,2018,Lumen,Region 3,0.333333,3,0.690270,piped on premises,0,51,0,1,0,cement,finished,1
lumen_2018:1148,Lumen 2018,04000219,2018,Lumen,Region 4,0.750000,4,-0.784210,unprotected well,28,31,0,0,1,dirt,natural,2
lumen_2018:1149,Lumen 2018,04000220,2018,Lumen,Region 1,0.000000,1,-0.213710,public tap,29,38,0,0,0,cement,finished,2
lumen_2018:1150,Lumen 2018,04000221,2018,Lumen,Region 2,0.000000,2,0.837380,piped on premises,0,35,1,1,0,cement,finished,2
lumen_2018:1151,Lumen 2018,04000222,2018,Lumen,Region 3,0.666667,3,-0.114600,protected well,47,37,0,0,0,cement,finished,2
lumen_2018:1152,Lumen 2018,04000223,2018,Lumen,Region 4,0.500000,4,-0.835470,unprotected well,36,69,0,0,1,dirt,natural,3
lumen_2018:1153,Lumen 2018,04000225,2018,Lumen,Region 2,0.500000,2,-0.922430,protected well,28,28,1,0,0,dirt,natural,2
lumen_2018:1154,Lumen 2018,04000226,2018,Lumen,Region 3,0.000000,3,2.107230,piped on premises,0,74,0,1,0,dirt,finished,3
lumen_2018:1155,Lumen 2018,04000227,2018,Lumen,Region 4,0.750000,4,0.575230,protected well,41,57,0,1,0,cement,finished,2
lumen_2018:1156,Lumen 2018,04000228,2018,Lumen,Region 1,1.000000,1,-1.573860,"river, dam, lake, pond, stream, canal or irrigation channel",60,54,0,0,1,dirt,natural,3
lumen_2018:1157,Lumen 2018,04000229,2018,Lumen,Region 2,0.500000,2,-0.438100,unprotected well,51,27,0,0,1,dirt,finished,2
lumen_2018:1158,Lumen 2018,04000230,2018,Lumen,Region 3,0.000000,3,-0.453500,unprotected well,36,31,0,0,1,dirt,natural,2
